Kategori1,Kategori2,Kategori3,Harga,HargaAtas,OmsetMinimum,JumlahTerjual,JumlahReview,JumlahRating,ValidOrder,KotaPengiriman,PenjualanSebelumnya,KenaikanPenjualan,PersentaseKenaikanPenjualan,ReviewSebelumnya,KenaikanReviewPenjualan,PersentaseKenaikanReview,ExtractionTimestamp
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,6000.0,6000.0,192654000,32109,5502,4.73241228867479,0.1714,KOTA JAKARTA UTARA,16221.0,15888.0,97.94715638469,3597.0,195.0,52.9608006672227,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,15900.0,16128.0,6177579300,388527,91096,4.85396651111721,0.2345,KOTA JAKARTA UTARA,372738.0,15789.0,4.23595125798818,87334.0,3762.0,4.30760070533813,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,19400.0,19400.0,2065537400,106471,38090,4.90819809883935,0.3577,KOTA JAKARTA SELATAN,91555.0,14916.0,16.29184643117,33769.0,4321.0,12.7957594243241,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14800.0,14800.0,2743461200,185369,69547,4.90331904857776,0.37520000000000003,KOTA JAKARTA SELATAN,17498.0,14871.0,8.7229644687914,65355.0,4192.0,6.41419937265703,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Pembersih Make Up,11500.0,80000.0,2680017500,233045,105921,4.90941710810836,0.4545,KOTA JAKARTA SELATAN,219268.0,13777.0,6.2831785759892,1892.0,529.0,4.9845379217381,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,2200.0,4350.0,989203600,449638,52705,4.89711465451784,0.11720000000000001,KOTA SURABAYA,435628.0,141.0,3.21646718764,5798.0,197.0,3.75408480648844,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,13499.0,60000.0,213689170,15830,5425,4.80936578171091,0.3427,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,27900.0,29900.0,2471465700,88583,42777,4.84298274330075,0.4829,KOTA JAKARTA BARAT,7544.0,13179.0,17.4778526338125,36545.0,6232.0,17.0529484197565,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,16999.0,16999.0,262549555,15445,2456,4.80236348818256,0.159,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,18500.0,19500.0,1316016000,71136,16644,4.88952335156579,0.23399999999999999,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,2999.0,4200.0,704204187,234813,44897,4.85669414123413,0.1912,KOTA JAKARTA TIMUR,22271.0,12742.0,5.737845761398,43678.0,1219.0,2.79087870323733,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,15000.0,19000.0,2559075000,170605,32089,4.88337128419477,0.1881,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14489.0,14489.0,2775396928,191552,26488,4.85934372993996,0.1383,KOTA BANDUNG,178367.0,13185.0,7.392624337338,24448.0,24.0,8.34424083769633,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,5980.0,6500.0,1154863580,193121,42438,4.68729657059295,0.21969999999999998,KAB. TANGERANG,17996.0,13161.0,7.3132918426317,453.0,1935.0,4.77742389452633,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,21900.0,21900.0,2097012600,95754,41590,4.85683709297292,0.4343,KOTA JAKARTA BARAT,82933.0,12821.0,15.45946728817,36157.0,5433.0,15.0261360179218,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,999.0,4700.0,109254636,109364,23345,4.87496786357014,0.21350000000000002,KOTA JAKARTA PUSAT,9629.0,1374.0,13.5777339287569,21348.0,1997.0,9.35450627693461,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,17400.0,17400.0,1013602200,58253,19449,4.82968106995885,0.33390000000000003,KOTA JAKARTA BARAT,45786.0,12467.0,27.228847245883,16142.0,337.0,20.4869285094784,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,6699.0,7699.0,275965305,41195,9104,4.81043956043956,0.221,KAB. BEKASI,27498.0,13697.0,49.818953378428,6493.0,2611.0,40.2125365778531,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,15400.0,15900.0,551674200,35823,12048,4.91226759628154,0.33630000000000004,KOTA JAKARTA SELATAN,23349.0,12474.0,53.424129513412,847.0,41.0,49.720392692929,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,13888.0,13888.0,611891392,44059,6742,4.81938260611457,0.153,KOTA JAKARTA BARAT,31913.0,12146.0,38.5972487794,4244.0,2498.0,58.8595664467484,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,3090.0,7250.0,399397950,129255,6424,4.80477155777327,0.049699999999999994,KAB. TUBAN,116612.0,12643.0,1.8419373649367,689.0,335.0,5.50172442108721,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,39000.0,145000.0,929682000,23838,8824,4.73869175830405,0.37020000000000003,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,3890.0,3890.0,543545810,139729,9958,4.73673057517659,0.0713,KOTA TANGERANG,128285.0,11444.0,8.927623654658,943.0,528.0,5.59915164369035,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,3999.0,3999.0,421446612,105388,11395,4.84569472483104,0.1081,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,15400.0,19400.0,731315200,47488,11749,4.86108273748723,0.24739999999999998,KOTA JAKARTA TIMUR,36185.0,1133.0,31.2367291755,9756.0,1993.0,20.4284542845428,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14900.0,19200.0,643024400,43156,10103,4.83164883075704,0.2341,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,32000.0,37000.0,5314656000,166083,59986,4.79715557630425,0.36119999999999997,KOTA JAKARTA BARAT,154784.0,11299.0,7.299851137684,55916.0,47.0,7.27877530581587,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,13000.0,13000.0,4694963000,361151,185100,4.77611940298507,0.5125,KOTA JAKARTA BARAT,35653.0,1498.0,2.99384291593113,18714.0,4386.0,2.42703941033899,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,17000.0,17000.0,495635000,29155,9150,4.76606908613905,0.31379999999999997,KOTA BANDAR LAMPUNG,1615.0,135.0,8.5263157894737,5343.0,387.0,71.2521055586749,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,18700.0,18700.0,575305500,30765,2612,4.8728943338438,0.0849,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,4499.0,4599.0,689359275,153225,28582,4.80221934399832,0.1865,KOTA JAKARTA PUSAT,142915.0,131.0,7.2147829828919,2646.0,2122.0,8.01965230536659,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,23545.0,23545.0,10359941270,440006,239141,4.79594022009646,0.5435,KOTA JAKARTA BARAT,429999.0,17.0,2.32721471445282,23418.0,4961.0,2.11845588863268,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,4499.0,5499.0,224491102,49898,8202,4.76479921884536,0.16440000000000002,KAB. BEKASI,3966.0,1832.0,27.7274356217683,6845.0,1357.0,19.8246895544193,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14500.0,14800.0,621977500,42895,3600,4.81078077243679,0.0839,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,2999.0,4299.0,167764060,55940,11302,4.85493007611967,0.20199999999999999,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14820.0,14820.0,1315082340,88737,9661,4.84289121642642,0.10890000000000001,KAB. BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,9900.0,12000.0,2384721900,240881,76744,4.76234358706986,0.3186,KOTA JAKARTA BARAT,23121.0,9671.0,4.18277756152416,73115.0,3629.0,4.9634138001778,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,5000.0,5000.0,905510000,181102,44943,4.71517606731069,0.2482,KOTA JAKARTA PUSAT,17127.0,9832.0,5.74643428547,4241.0,2542.0,5.9951416240183,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,4999.0,4999.0,192906411,38589,8664,4.81420323325635,0.2245,KAB. BEKASI,2838.0,1281.0,36.3183552352692,6441.0,2223.0,34.5132743362832,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14500.0,14800.0,330049000,22762,2211,4.71732247851651,0.0971,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,21500.0,29999.0,259161000,12054,2821,4.61724015608372,0.23399999999999999,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,3356.0,3554.0,258002568,76878,16727,4.90367713004484,0.21760000000000002,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,55999.0,59999.0,1355063802,24198,10727,4.82053912881261,0.44329999999999997,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,44000.0,44000.0,4085928000,92862,31790,4.86965549787636,0.3423,KOTA JAKARTA BARAT,83469.0,9393.0,11.253279667124,28149.0,3641.0,12.9347401328644,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,19400.0,19900.0,788551800,40647,10538,4.88196752445162,0.2593,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,18799.0,18799.0,1189544323,63277,5814,4.89523645150155,0.0919,KAB. MALANG,52867.0,141.0,19.69922536412,4946.0,868.0,17.5495349777598,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,133300.0,133300.0,1939115100,14547,6178,4.87257124352332,0.42469999999999997,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,26200.0,26200.0,569797600,21748,4179,4.74179640718563,0.19219999999999998,KOTA JAKARTA SELATAN,12383.0,9365.0,75.627876928465,2332.0,1847.0,79.2024013722127,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,39000.0,69000.0,1257984000,32256,15241,4.84959643021196,0.4725,KOTA JAKARTA BARAT,22572.0,9684.0,42.92711323764,1651.0,459.0,43.0945451131349,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,13500.0,14200.0,1191766500,88279,21099,4.7934107608438,0.239,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,3099.0,3099.0,67356765,21735,5312,4.77612502353606,0.2444,KOTA JAKARTA UTARA,12993.0,8742.0,67.2823828215193,32.0,2292.0,75.8940397350993,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,15000.0,15000.0,1750740000,116716,27334,4.83958844421662,0.23420000000000002,KOTA BANDAR LAMPUNG,16977.0,9739.0,9.13826566813,25615.0,1719.0,6.71091157524888,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,59000.0,59000.0,2905868000,49252,17290,4.9206780837769,0.35109999999999997,KOTA JAKARTA BARAT,39799.0,9453.0,23.751853616347,1373.0,3587.0,26.1767496168722,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,3700.0,3700.0,374625000,101250,7549,4.8698648290485,0.0746,KAB. GRESIK,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,5000.0,5000.0,785035000,157007,33270,4.70992182802165,0.2119,KOTA JAKARTA PUSAT,1486.0,91.0,6.8151294558,31275.0,1995.0,6.37889688249401,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,899.0,899.0,103630427,115273,1519,4.82531311799604,0.0132,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,130.0,130.0,6639490,51073,528,4.85606060606061,0.0103,KOTA TANGERANG SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,39000.0,69000.0,5013177000,128543,63293,4.85378379659624,0.4924,KOTA JAKARTA BARAT,12219.0,8324.0,6.924331134846,59247.0,446.0,6.82903775718602,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14550.0,14800.0,2642847450,181639,40963,4.89335416768397,0.2255,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,18915.0,18915.0,1666354755,88097,12089,4.90871403697869,0.13720000000000002,KOTA MEDAN,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14200.0,14950.0,5971597000,420535,67473,4.82921111589193,0.1604,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,13999.0,14900.0,1218626949,87051,10869,4.80662678324896,0.1249,KOTA SEMARANG,7884.0,8967.0,11.4837866912556,9491.0,1378.0,14.5190180170688,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,14500.0,14500.0,1621578500,111833,52801,4.77848928632325,0.4721,KOTA JAKARTA BARAT,13255.0,8578.0,8.37588126585,4911.0,379.0,7.73295790740854,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,15000.0,15000.0,6920355000,461357,172029,4.81269551464688,0.3729,KOTA JAKARTA BARAT,452661.0,8696.0,1.9218443183751,168772.0,3257.0,1.92982248240229,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,3645.0,3775.0,1922066820,527316,3458,4.88483796296296,0.0066,KOTA SURAKARTA (SOLO),,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,20250.0,20250.0,5277413250,260613,138433,4.78410379777927,0.5312,KOTA JAKARTA BARAT,25233.0,8283.0,3.28266111456,134765.0,3668.0,2.72177494156495,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,977.0,977.0,118293206,121078,1731,4.8105141536684,0.0143,KOTA JAKARTA BARAT,11227.0,8871.0,7.9592387284216,1555.0,176.0,11.3183279742765,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,24900.0,24900.0,1445046600,58034,27329,4.83397372561935,0.47090000000000004,KOTA JAKARTA BARAT,49495.0,8539.0,17.252247717881,23394.0,3935.0,16.820552278362,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,79000.0,499000.0,711711000,9009,4,5.0,0.0004,KAB. MAGELANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,26900.0,26900.0,2578714700,95863,36614,4.9098036002076,0.38189999999999996,KOTA JAKARTA SELATAN,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,16000.0,16000.0,1826544000,114159,46995,4.82358950347969,0.4117,KOTA JAKARTA BARAT,15963.0,8196.0,7.73477534611138,43824.0,3171.0,7.23576122672508,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,32900.0,32900.0,382232200,11618,4992,4.85296474358974,0.42969999999999997,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,14850.0,14850.0,796880700,53662,11508,4.8184347826087,0.2145,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,21750.0,21750.0,673488750,30965,9843,4.88690173762829,0.3179,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,14999.0,14999.0,513100791,34209,3027,4.62587064676617,0.0885,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,68000.0,68000.0,3446852000,50689,18321,4.88482532751092,0.3614,KOTA BOGOR,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,61200.0,61200.0,32741143200,534986,306192,4.9043082048602,0.5722999999999999,KOTA JAKARTA UTARA,52633.0,8683.0,1.6498193852,31773.0,4419.0,1.46434571681363,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Bibir,5850.0,5850.0,1704619800,291388,24648,4.81687226099659,0.08460000000000001,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,6500.0,6500.0,239791500,36891,9826,4.70775651465798,0.2664,KOTA JAKARTA PUSAT,28578.0,8313.0,29.8889573798,7669.0,2157.0,28.1262224540357,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,20230.0,20230.0,2869342280,141836,77947,4.80502668582572,0.5496,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Pembersih Make Up,71000.0,71000.0,795342000,11202,355,4.91721854304636,0.0317,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,5100.0,5100.0,66300000,13000,653,4.63399693721286,0.050199999999999995,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Wajah,28200.0,28200.0,1199853600,42548,5214,4.76107046592222,0.1225,KOTA JAKARTA UTARA,33745.0,883.0,26.868276781745,43.0,1211.0,30.2523107669248,2025-05-01 18:50:43.387102
Perawatan & Kecantikan,Kosmetik,Kosmetik Mata,2900.0,2900.0,103414000,35660,1186,4.83473861720067,0.0333,KOTA JAKARTA BARAT,27145.0,8515.0,31.368576165396,118.0,78.0,7.03971119133574,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1500.0,1500.0,70542000,47028,1049,4.72640610104862,0.0223,KOTA SURABAYA,37916.0,9112.0,24.3278935542,858.0,191.0,22.2610722610723,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,3150.0,9999.0,197319150,62641,14084,4.62769886363636,0.2248,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1500.0,1900.0,145806000,97204,1781,4.80912162162162,0.0183,KOTA SURABAYA,88665.0,8539.0,9.6363215473975,1652.0,129.0,7.80871670702179,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,2200.0,2200.0,73018000,33190,899,4.81535038932147,0.0271,KAB. KARAWANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,31999.0,120000.0,4565201333,142667,58114,4.69142030682346,0.4073,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,7000.0,7000.0,553483000,79069,3248,4.91170114232788,0.041100000000000005,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,2000.0,2000.0,179762000,89881,317,4.89905362776025,0.0034999999999999996,KOTA JAKARTA BARAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,2250.0,2250.0,515495250,229109,3486,4.80597872951998,0.0152,KOTA JAKARTA PUSAT,22118.0,891.0,3.667878913772,3341.0,145.0,4.340017958695,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,250.0,250.0,15696000,62784,305,4.89180327868852,0.0049,KOTA BLITAR,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,18000.0,28000.0,737532000,40974,15253,4.77718711032355,0.37229999999999996,KOTA SURABAYA,3358.0,7466.0,22.2812462695476,12852.0,241.0,18.681917211329,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,7850.0,10688.0,126133800,16068,1497,4.52072192513369,0.0932,KOTA JAKARTA UTARA,8543.0,7525.0,88.8381137532,787.0,71.0,90.2160101651842,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,600.0,600.0,52090800,86818,629,4.91414944356121,0.0072,KOTA SEMARANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1900.0,1900.0,85268200,44878,179,4.88826815642458,0.004,KOTA JAKARTA BARAT,3831.0,6577.0,17.171875479528,154.0,25.0,16.2337662337662,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,250.0,250.0,5439250,21757,141,4.85815602836879,0.006500000000000001,KOTA BLITAR,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,11800.0,11800.0,89691800,7601,802,4.7568578553616,0.10550000000000001,KAB. TANGERANG,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,24500.0,56000.0,475937000,19426,1536,4.65291421087099,0.0791,KOTA SURABAYA,12258.0,7168.0,58.476972426171,127.0,59.0,49.5618305744888,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,690.0,690.0,36105630,52327,2790,4.75152603231598,0.0533,KOTA SURABAYA,45365.0,6962.0,15.3466328667475,273.0,87.0,3.21864594894562,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1600.0,1600.0,101430400,63394,1603,4.78871473354232,0.0253,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1500.0,9900.0,124738500,83159,4791,4.65461007735731,0.0576,KOTA SURABAYA,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,3300.0,3300.0,36748800,11136,55,4.92727272727273,0.0049,KOTA JAKARTA UTARA,425.0,6886.0,162.23529411765,26.0,29.0,111.538461538462,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,250.0,250.0,10166250,40665,142,4.91549295774648,0.0034999999999999996,KOTA BLITAR,35391.0,5274.0,14.9293752649,133.0,9.0,6.76691729323308,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,650.0,950.0,112787350,173519,1509,4.89243027888446,0.0087,KAB. SLEMAN,167258.0,6261.0,3.7433187523383,1458.0,51.0,3.49794238683128,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,3700.0,3700.0,141384400,38212,1885,4.79830148619958,0.0493,KOTA JAKARTA PUSAT,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1900.0,1900.0,8280200,4358,611,4.87234042553192,0.1402,KOTA JAKARTA UTARA,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,1599.0,1599.0,43435236,27164,10407,4.80949634755863,0.3831,KOTA JAKARTA UTARA,23585.0,3579.0,15.1748993428,9275.0,1132.0,12.2048517520216,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,12285.0,14988.0,1131411645,92097,19680,4.7542723052594,0.2137,KAB. TANGERANG,8687.0,5227.0,6.17369517671,18434.0,1246.0,6.75924921341,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,165.0,265.0,5260035,31879,11,4.09090909090909,0.0003,KOTA BANDUNG,,,,,,0.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,3700.0,3700.0,100099800,27054,972,4.78372811534501,0.0359,KOTA SURABAYA,21165.0,5889.0,27.8242381289865,83.0,169.0,21.0460772104608,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,850.0,850.0,6290850,7401,185,4.71351351351351,0.025,KOTA SURABAYA,2195.0,526.0,237.175398633257,5.0,135.0,270.0,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,3300.0,11000.0,150704400,45668,3887,4.8224928738015,0.0851,KAB. BEKASI,39786.0,5882.0,14.78494977565,344.0,483.0,14.1891891891892,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,250.0,250.0,7625750,30503,120,4.875,0.0039000000000000003,KOTA BLITAR,26578.0,3925.0,14.7678531115961,18.0,12.0,11.1111111111111,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,690.0,1500.0,45756660,66314,1865,4.7656836461126,0.0281,KOTA SURABAYA,6539.0,5775.0,9.5393524124944,179.0,75.0,4.18994413407821,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,100.0,280.0,2352000,23520,121,4.84297520661157,0.0051,KOTA BLITAR,1779.0,573.0,32.2916239464,81.0,4.0,49.3827160493827,2025-05-01 18:50:43.387102
Perlengkapan Rumah,Lampu,,8000.0,8000.0,359080000,44885,135,4.99259259259259,0.003,KOTA BANDUNG,4642.0,4243.0,1.439938979389,128.0,7.0,5.46875,2025-05-01 18:50:43.387102
